,palmBase_x,palmBase_y,palmBase_z,thumb1_x,thumb1_y,thumb1_z,thumb2_x,thumb2_y,thumb2_z,thumb3_x,thumb3_y,thumb3_z,thumb4_x,thumb4_y,thumb4_z,indexFinger1_x,indexFinger1_y,indexFinger1_z,indexFinger2_x,indexFinger2_y,indexFinger2_z,indexFinger3_x,indexFinger3_y,indexFinger3_z,indexFinger4_x,indexFinger4_y,indexFinger4_z,middleFinger1_x,middleFinger1_y,middleFinger1_z,middleFinger2_x,middleFinger2_y,middleFinger2_z,middleFinger3_x,middleFinger3_y,middleFinger3_z,middleFinger4_x,middleFinger4_y,middleFinger4_z,ringFinger1_x,ringFinger1_y,ringFinger1_z,ringFinger2_x,ringFinger2_y,ringFinger2_z,ringFinger3_x,ringFinger3_y,ringFinger3_z,ringFinger4_x,ringFinger4_y,ringFinger4_z,pinky1_x,pinky1_y,pinky1_z,pinky2_x,pinky2_y,pinky2_z,pinky3_x,pinky3_y,pinky3_z,pinky4_x,pinky4_y,pinky4_z,e0,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15,e16,e17,e18,e19,e20,e21,e22,e23,e24,e25,e26,e27,e28,e29,e30,e31,e32,e33,e34,e35,e36,e37,e38,e39,e40,e41,e42,e43,e44,e45,e46,e47,e48,e49,e50,e51,e52,e53,e54,e55,e56,e57,e58,e59,e60,e61,e62,e63,e64,e65,e66,e67,e68,e69,e70,e71,e72,e73,e74,e75,e76,e77,e78,e79,e80,e81,e82,e83,e84,e85,e86,e87,e88,e89,e90,e91,e92,e93,e94,e95,e96,e97,e98,e99
11,495.1271508403255,358.7106762160708,-0.0009669661521911621,438.93446551088516,345.866422982085,-5.69303035736084,393.65189388081416,310.2083414837031,-7.814116477966309,362.0702037674593,272.7857040254662,-11.087748527526855,343.88278321837464,243.31787478899224,-14.215995788574219,428.6294193525753,242.71899154735857,3.835780620574951,413.10044694453256,200.59604275312483,0.56285560131073,401.48034850092347,185.21731719301167,-4.600562572479248,391.41085292364056,180.5598907873425,-8.735024452209473,460.87710133525934,232.28223092382797,1.2215183973312378,449.3765742616228,182.71211770794557,-3.967240333557129,434.99805713125465,173.05990020506766,-12.34334945678711,422.7463097016944,176.53589652981998,-17.87291717529297,492.28969670048724,230.9406651905371,-3.236412525177002,485.3156679073181,181.5559006828808,-8.965757369995117,469.7031294102093,172.39431574101906,-16.793371200561523,455.74400615063473,176.1441956392177,-21.782093048095703,523.9401489204647,238.040261509356,-8.668489456176758,523.0388505759889,197.18773256798747,-13.259872436523438,512.7686290488674,182.41929982024146,-17.962745666503906,500.1091644842857,177.7391802038725,-21.419736862182617,456.0,455.0,451.0,449.0,449.0,454.0,450.0,448.0,452.0,457.0,450.0,448.0,451.0,457.0,450.0,448.0,455.0,457.0,453.0,449.0,448.0,455.0,456.0,449.0,449.0,455.0,454.0,448.0,457.0,449.0,448.0,451.0,455.0,451.0,448.0,450.0,449.0,456.0,456.0,451.0,449.0,454.0,448.0,453.0,457.0,450.0,448.0,453.0,456.0,453.0,448.0,448.0,450.0,456.0,456.0,447.0,450.0,455.0,453.0,453.0,455.0,453.0,450.0,450.0,456.0,456.0,449.0,448.0,450.0,450.0,448.0,449.0,452.0,457.0,453.0,450.0,448.0,449.0,457.0,455.0,449.0,448.0,454.0,456.0,448.0,450.0,457.0,450.0,448.0,449.0,453.0,453.0,448.0,451.0,456.0,456.0,449.0,448.0,454.0,457.0
12,497.57452294078774,359.1013993240639,-0.001354210078716278,439.3791497793378,343.63570088534533,-5.007806301116943,396.43928015965207,307.6048376748092,-6.888305187225342,366.19539990299324,269.8362582008877,-9.879229545593262,350.7110650821613,236.9767619005831,-12.448784828186035,428.7127295648446,237.6259213027679,5.917032718658447,416.8600959421173,194.8448602952373,1.2470091581344604,406.1770444718221,174.84514422370972,-7.0867838859558105,397.4751854469831,168.9470850564026,-13.686594009399414,458.99863110508005,229.80568918279857,2.4582762718200684,452.5334999656664,177.76247767410914,-5.566340923309326,437.1167607112648,174.1950366948704,-18.902009963989258,424.88047339312965,187.89770102039822,-27.89924430847168,489.531191381933,229.02950329908376,-2.8410956859588623,486.7981597041356,178.70685206688563,-11.087165832519531,470.10927058884664,180.50796034859752,-23.65081787109375,456.99987074467725,199.28027504013676,-31.68328094482422,520.8894458307735,235.37545556111024,-8.912919998168945,518.6912368101252,191.55009508547974,-15.45826530456543,504.6042279139051,183.17665965412777,-23.79770278930664,489.5891698521658,192.0984628587005,-30.489295959472656,448.0,448.0,456.0,456.0,450.0,448.0,449.0,452.0,448.0,451.0,457.0,451.0,448.0,449.0,455.0,451.0,448.0,449.0,454.0,457.0,450.0,448.0,451.0,457.0,453.0,448.0,448.0,454.0,455.0,450.0,448.0,452.0,457.0,448.0,452.0,448.0,448.0,451.0,456.0,455.0,448.0,449.0,455.0,450.0,448.0,448.0,456.0,456.0,450.0,448.0,452.0,457.0,453.0,449.0,447.0,451.0,455.0,455.0,448.0,448.0,454.0,457.0,452.0,454.0,448.0,448.0,452.0,448.0,454.0,456.0,451.0,448.0,450.0,456.0,454.0,449.0,447.0,451.0,457.0,450.0,447.0,449.0,456.0,455.0,449.0,448.0,447.0,456.0,449.0,447.0,454.0,457.0,451.0,447.0,452.0,456.0,453.0,448.0,448.0,455.0
13,497.40760660725715,358.47384598411975,-0.00128115713596344,438.9098777682902,341.3752255180046,-3.7063679695129395,395.57826137984745,306.22709131430037,-4.758673191070557,365.10608875870975,269.1370622193532,-7.173532009124756,350.8814778404038,237.2467938438337,-9.257736206054688,429.004837034521,237.1528129157136,7.873231410980225,417.8071886802361,194.5674422294955,3.5167927742004395,407.08884170410374,174.91987351335288,-4.94734525680542,398.0885789720871,170.19362940926558,-11.595504760742188,458.7879726873581,229.1564890290467,3.890899181365967,453.3330825537483,176.50461108646272,-3.527346611022949,437.47946370376087,172.9979368151004,-16.939533233642578,424.7856024322085,187.4990354627191,-25.99802589416504,488.5018464027058,228.26889064588687,-1.8889449834823608,486.71304567005745,176.7414264656213,-9.594697952270508,469.9350296590235,177.2485194529876,-21.964767456054688,456.6738126260983,195.44949147519873,-29.863157272338867,518.8716743172993,234.13628958881378,-8.374791145324707,517.3867984333464,189.76190053123491,-14.257786750793457,503.44197459906474,180.60196038677958,-22.08245086669922,488.1689664368648,188.9077969256248,-28.382549285888672,447.0,450.0,456.0,453.0,448.0,447.0,450.0,456.0,453.0,448.0,448.0,456.0,456.0,450.0,448.0,448.0,454.0,453.0,454.0,457.0,451.0,448.0,449.0,455.0,455.0,450.0,448.0,456.0,456.0,450.0,448.0,449.0,456.0,453.0,449.0,449.0,455.0,456.0,448.0,452.0,457.0,452.0,448.0,449.0,456.0,450.0,448.0,449.0,456.0,456.0,449.0,447.0,452.0,457.0,454.0,450.0,448.0,449.0,455.0,455.0,448.0,448.0,456.0,450.0,448.0,448.0,450.0,454.0,448.0,450.0,456.0,453.0,448.0,455.0,456.0,449.0,447.0,451.0,450.0,456.0,451.0,447.0,448.0,455.0,447.0,455.0,455.0,449.0,447.0,455.0,457.0,450.0,447.0,450.0,457.0,453.0,448.0,448.0,450.0,455.0
14,495.6402910256975,358.83977633054496,-0.003406122326850891,439.5977665601939,342.35905608674364,-4.660129547119141,396.8669774732233,306.96813562866635,-6.054599285125732,366.45394042479063,269.62045122458784,-8.624598503112793,351.7878724819268,238.266319270488,-10.789861679077148,427.992177556621,235.94873728596835,7.098264217376709,416.49861043864416,193.58534712588462,2.595815658569336,405.8917625931736,173.65815692015798,-6.153519630432129,396.81329648512224,168.20963346894644,-13.129322052001953,457.6431988514832,227.8541231710107,3.338916301727295,451.781517116319,174.22143800670383,-4.45882511138916,435.3500024482513,171.39221025892772,-18.34923553466797,421.6604463135902,186.81200664622978,-27.92305564880371,487.4445955192919,226.99946154988112,-2.294969320297241,485.3205361010949,175.33260313984727,-10.687954902648926,468.21542956060205,178.0600382300702,-23.896190643310547,454.44808193464223,198.76323119858682,-32.395450592041016,518.1881330582473,233.1832897947839,-8.652628898620605,515.8661511698203,189.2363861114324,-14.87195873260498,501.7548170332609,182.30894929510117,-23.35073471069336,486.06358399165214,193.04671529203344,-30.320180892944336,449.0,455.0,453.0,448.0,455.0,453.0,449.0,448.0,453.0,457.0,453.0,448.0,454.0,456.0,450.0,450.0,454.0,456.0,450.0,448.0,455.0,457.0,453.0,449.0,448.0,453.0,457.0,452.0,448.0,450.0,454.0,457.0,447.0,450.0,456.0,455.0,451.0,448.0,449.0,455.0,453.0,449.0,448.0,454.0,457.0,452.0,448.0,452.0,457.0,449.0,448.0,453.0,457.0,452.0,448.0,454.0,456.0,450.0,448.0,456.0,449.0,448.0,448.0,455.0,457.0,450.0,448.0,457.0,450.0,448.0,450.0,457.0,454.0,449.0,448.0,449.0,455.0,456.0,453.0,450.0,447.0,449.0,453.0,450.0,447.0,451.0,456.0,451.0,448.0,448.0,456.0,453.0,448.0,447.0,453.0,456.0,449.0,447.0,451.0,447.0
15,496.8746115328455,367.3260786487192,-0.00027476251125335693,446.4061648649882,350.99425124600066,-5.293070316314697,406.36996784987105,308.0119088258571,-8.009937286376953,403.7326956294782,257.53975051400863,-11.212717056274414,435.9605283689502,230.15502801247646,-9.467665672302246,436.17394547906383,245.38414790478978,8.664548873901367,416.08713285180323,231.9743880903649,-9.783685684204102,425.05186131503757,271.3429934881001,-4.360330104827881,437.50130452983717,280.13794012481435,12.038562774658203,465.4600250785783,241.77585113440094,5.3944830894470215,442.3569603992818,236.72346210034323,-14.771771430969238,452.11350565831646,283.9352749557761,-7.149198532104492,464.4693252706948,284.19831304004924,8.19481086730957,496.1118071183213,244.77671124120107,-1.661707878112793,469.5145379260384,244.22504113576383,-20.83009147644043,475.93849068805326,288.83036325567133,-12.891380310058594,490.6456434737622,287.4946745692243,-0.6171767115592957,525.4587123610837,250.88898107478914,-9.516825675964355,496.6314269839059,252.0818339617046,-21.395431518554688,495.5983605099789,285.9632846200451,-13.406377792358398,509.47311035333684,288.0935122442687,-2.912607192993164,460.0,453.0,451.0,451.0,454.0,460.0,453.0,460.0,456.0,452.0,452.0,460.0,459.0,454.0,451.0,452.0,455.0,460.0,458.0,451.0,452.0,460.0,459.0,455.0,453.0,451.0,455.0,461.0,455.0,451.0,454.0,461.0,458.0,453.0,451.0,460.0,458.0,453.0,452.0,455.0,461.0,461.0,455.0,452.0,455.0,461.0,458.0,454.0,452.0,451.0,453.0,458.0,460.0,452.0,449.0,457.0,458.0,452.0,449.0,458.0,455.0,449.0,449.0,453.0,457.0,456.0,448.0,450.0,456.0,457.0,451.0,448.0,449.0,452.0,458.0,453.0,449.0,448.0,453.0,457.0,452.0,448.0,449.0,454.0,457.0,455.0,450.0,448.0,452.0,458.0,457.0,449.0,451.0,456.0,457.0,450.0,448.0,451.0,458.0,448.0
16,498.7755654539492,359.8577550472785,-0.000759713351726532,452.1652291567972,346.3749198309602,-13.99817180633545,411.22822663418754,307.2242073235262,-22.40122413635254,411.5176966108788,261.074161499336,-29.218793869018555,443.730936557775,233.8827005820478,-29.059059143066406,430.81463254245784,243.66464067926785,-3.520231246948242,419.0618232975891,232.70366166742392,-25.962265014648438,430.70355919534364,270.13697863436465,-18.128337860107422,442.6724715272435,279.88644586706675,1.2146437168121338,461.6974193493191,237.8878055486548,-4.699079990386963,446.2565578202838,233.98929474199133,-29.63861083984375,457.594732611011,280.44758565174556,-20.582361221313477,467.6101188853847,283.5165199091393,-3.4847490787506104,493.5809424385634,238.1609657438969,-10.152399063110352,474.5895953752963,244.01756714428623,-33.84726333618164,481.59660970508077,286.7318727796051,-24.219465255737305,492.7509888415613,285.85417448789815,-10.05975341796875,523.385335611738,242.07995662189353,-16.97610855102539,501.5656523195269,251.09562365901667,-33.264564514160156,501.6988338918029,285.3964939672419,-24.002952575683594,512.7146721240402,287.7995035598794,-11.362679481506348,456.0,458.0,453.0,450.0,457.0,455.0,450.0,448.0,450.0,454.0,452.0,448.0,452.0,458.0,453.0,449.0,449.0,458.0,455.0,450.0,448.0,453.0,458.0,456.0,450.0,448.0,450.0,457.0,455.0,450.0,448.0,453.0,458.0,448.0,457.0,457.0,452.0,449.0,449.0,457.0,449.0,448.0,451.0,457.0,455.0,449.0,456.0,457.0,449.0,448.0,451.0,455.0,457.0,451.0,448.0,450.0,456.0,457.0,454.0,449.0,447.0,449.0,447.0,452.0,457.0,452.0,447.0,450.0,456.0,452.0,448.0,448.0,451.0,447.0,447.0,454.0,456.0,452.0,449.0,447.0,448.0,455.0,453.0,448.0,446.0,448.0,454.0,454.0,446.0,451.0,456.0,452.0,446.0,448.0,451.0,447.0,446.0,451.0,456.0,450.0
17,504.5144117323692,357.88072153322076,-0.000891461968421936,458.28917765152124,346.05458519695645,-13.671852111816406,416.9915256935642,306.9343729097052,-20.658464431762695,414.69579624897347,261.14663207743195,-26.390853881835938,444.31475608098725,234.69710464906387,-25.8655948638916,436.6280629661348,244.70109693837716,-0.022664427757263184,426.0413151754966,230.25208335996297,-20.43494415283203,436.1463155738788,265.3460744161906,-12.658577919006348,447.22777787302516,274.74175791491837,5.955729961395264,466.7196542155777,239.9651428088732,-1.0564285516738892,451.69214021908107,232.62685742110926,-25.118864059448242,461.5090573166855,277.5832074825824,-18.488521575927734,471.79043523514105,280.4302458642909,-3.2559924125671387,497.66107668187345,241.34987853197953,-6.27714729309082,479.8192753167438,243.25075690725984,-29.03354263305664,485.9828322310936,284.7113040268841,-22.034305572509766,497.4603338270462,283.976928487084,-9.485763549804688,526.9598807201078,245.93771804054882,-12.889835357666016,506.6219026581653,251.91974409167344,-28.800458908081055,506.31727832192064,284.47849401865443,-21.514995574951172,517.298790102226,287.10897006549243,-10.051494598388672,446.0,449.0,456.0,452.0,447.0,447.0,450.0,454.0,455.0,451.0,446.0,455.0,454.0,449.0,446.0,446.0,449.0,453.0,448.0,447.0,448.0,455.0,455.0,448.0,447.0,454.0,452.0,448.0,446.0,449.0,456.0,456.0,452.0,447.0,447.0,450.0,454.0,455.0,451.0,448.0,446.0,447.0,456.0,448.0,447.0,450.0,456.0,452.0,449.0,447.0,456.0,449.0,447.0,448.0,455.0,455.0,448.0,449.0,454.0,456.0,449.0,447.0,448.0,452.0,457.0,452.0,447.0,455.0,456.0,449.0,447.0,457.0,447.0,449.0,455.0,457.0,451.0,447.0,451.0,457.0,454.0,449.0,447.0,454.0,451.0,448.0,447.0,450.0,456.0,456.0,448.0,446.0,455.0,453.0,447.0,0.0,0.0,0.0,0.0,0.0
18,501.64348013964127,359.5812940195765,-0.0007742941379547119,456.1627692731219,345.5863166583727,-13.986673355102539,416.5688329238046,304.77280294501645,-21.051877975463867,416.8557858122706,259.5644792136475,-26.597244262695312,448.2693776711996,234.76615027010467,-25.554990768432617,438.2441683206301,241.07661430963344,-0.8467773199081421,426.461654043609,231.2415134441318,-22.91558074951172,436.8375163756684,269.4444917459378,-15.386589050292969,447.61007601005576,278.8090313650516,4.015580654144287,468.3928634632131,236.6408723204128,-1.5010706186294556,452.3454731346598,234.70784362784786,-25.45915985107422,463.21397898520695,280.9111262621644,-16.608686447143555,473.37208306857156,282.6919385717868,0.8036010265350342,499.2732269342589,238.76294228022905,-6.576725959777832,479.4422470647175,244.21381963725403,-29.60190200805664,485.85129578315417,286.8962404674282,-21.723913192749023,497.45947159184806,285.557498497103,-8.434195518493652,528.0615044050884,243.7790112501972,-13.058572769165039,505.5720436708995,252.25116842635185,-29.981914520263672,505.46667727947073,286.04400346643735,-21.966552734375,517.134581827861,287.9872787739618,-9.948029518127441,449.0,446.0,446.0,454.0,452.0,447.0,445.0,448.0,453.0,455.0,450.0,447.0,446.0,448.0,455.0,449.0,449.0,455.0,446.0,446.0,453.0,447.0,446.0,453.0,455.0,448.0,446.0,449.0,455.0,451.0,448.0,446.0,446.0,449.0,454.0,455.0,451.0,446.0,450.0,454.0,447.0,446.0,449.0,455.0,447.0,446.0,448.0,455.0,453.0,447.0,447.0,453.0,455.0,448.0,447.0,451.0,456.0,455.0,450.0,447.0,447.0,450.0,454.0,455.0,451.0,448.0,446.0,447.0,455.0,446.0,448.0,455.0,456.0,452.0,448.0,447.0,453.0,447.0,447.0,454.0,448.0,446.0,451.0,456.0,450.0,447.0,447.0,450.0,455.0,453.0,448.0,446.0,454.0,452.0,447.0,450.0,455.0,449.0,446.0,447.0
19,494.70477697616195,360.3123814027087,-0.0004059895873069763,445.07874153813526,348.45657249453086,-16.97650718688965,406.9241437242237,309.33551539975963,-25.531749725341797,407.437763571239,266.4831728804992,-31.656530380249023,428.3632316923107,241.50144594347856,-31.190202713012695,418.45515199934334,240.46435693890993,-1.4218312501907349,417.06800520156514,228.8813938888083,-30.27861213684082,428.6580027065517,270.74938423474174,-26.236427307128906,434.5679270498502,283.51990060079555,-3.26314640045166,450.52991447373245,233.0463522631336,0.1446537971496582,447.3707184024185,226.7079048237653,-27.854948043823242,455.67557718977577,275.6889480543859,-14.242057800292969,461.34873140035614,276.3245341467707,11.744428634643555,485.05363645941486,233.79233995429675,-3.897641181945801,477.6143318035562,234.0917699686395,-29.819353103637695,478.33266813804056,278.84077928093797,-18.344202041625977,484.48763412911006,277.84482800524813,0.641019344329834,518.6112022116698,239.95448191918882,-9.373173713684082,505.0783976068423,242.5422798638175,-24.600563049316406,500.6623481048076,276.00357448997823,-12.249338150024414,507.21987548355656,278.67452419074624,5.6498942375183105,446.0,445.0,446.0,453.0,454.0,452.0,446.0,445.0,454.0,448.0,445.0,448.0,454.0,453.0,446.0,451.0,455.0,450.0,446.0,449.0,453.0,452.0,446.0,444.0,449.0,454.0,451.0,447.0,445.0,445.0,450.0,454.0,449.0,446.0,444.0,452.0,444.0,453.0,444.0,443.0,445.0,452.0,449.0,443.0,443.0,451.0,452.0,445.0,443.0,445.0,451.0,453.0,445.0,443.0,444.0,448.0,452.0,450.0,446.0,442.0,444.0,451.0,448.0,442.0,444.0,449.0,451.0,442.0,442.0,444.0,450.0,446.0,441.0,442.0,447.0,446.0,440.0,437.0,446.0,442.0,436.0,434.0,437.0,443.0,438.0,433.0,432.0,432.0,439.0,431.0,430.0,438.0,432.0,430.0,431.0,438.0,429.0,429.0,433.0,438.0
20,502.7108616795997,353.33979291047524,-0.0008933842182159424,450.34494426293423,344.6846417792632,-13.060134887695312,411.8548229500356,307.3549393557718,-20.7579345703125,386.683442469881,269.56872142149825,-28.61839485168457,369.49296866586155,237.26010406553164,-36.80695724487305,441.1117368164765,241.9659481219606,-7.547680854797363,427.2045374174428,199.86975973509624,-18.127544403076172,415.7079581461414,187.60024640451508,-28.17105484008789,406.112255062799,188.32209216297866,-34.774620056152344,474.31751510484435,234.62675253690628,-8.72144889831543,467.98667722152965,186.11395511647396,-19.647701263427734,453.62823082693626,177.8900270595159,-31.113597869873047,440.5193873525374,183.67342137022376,-39.322715759277344,506.2786522720714,237.20788572738513,-12.321484565734863,505.69722187499167,191.4149944910717,-22.220876693725586,491.32508469755805,183.36371893223995,-33.20093536376953,477.35459071080237,188.20587552085425,-41.08710479736328,537.9261957491497,247.73651920833066,-17.31551742553711,539.6778801550921,210.90564395314533,-26.797021865844727,528.4000797402745,198.7742982888857,-35.541500091552734,514.5104323827617,196.82477207474193,-42.5468864440918,431.0,435.0,433.0,430.0,429.0,432.0,438.0,432.0,429.0,431.0,439.0,436.0,430.0,430.0,437.0,433.0,431.0,436.0,438.0,433.0,432.0,436.0,442.0,439.0,434.0,434.0,442.0,443.0,437.0,436.0,435.0,446.0,439.0,437.0,439.0,447.0,446.0,439.0,440.0,446.0,445.0,441.0,441.0,446.0,452.0,445.0,443.0,446.0,453.0,448.0,445.0,447.0,455.0,453.0,447.0,446.0,451.0,456.0,455.0,450.0,457.0,456.0,451.0,448.0,450.0,458.0,451.0,449.0,453.0,458.0,452.0,459.0,455.0,451.0,454.0,460.0,459.0,454.0,452.0,455.0,461.0,459.0,454.0,452.0,453.0,457.0,461.0,463.0,458.0,454.0,454.0,462.0,462.0,455.0,456.0,463.0,462.0,456.0,455.0,462.0
21,504.37500865498794,351.3902833785474,-0.0012855380773544312,454.6069736997469,341.0952437426706,-12.229155540466309,417.51107036443494,304.01492796877443,-19.498680114746094,393.6293301384092,266.42309534987476,-27.062808990478516,380.43588220220283,234.41681238799887,-35.01301574707031,445.82303783677605,236.52159732146038,-5.695451259613037,432.97131924577405,196.16218859817724,-16.767131805419922,420.95294763537805,186.65907727031023,-28.270021438598633,410.5328079405514,190.31691890113086,-35.8593635559082,478.71575763288814,230.33398387260127,-7.3799004554748535,473.57703020426635,182.50086617470046,-18.93819808959961,457.9334764781859,177.8189729497771,-32.329708099365234,443.78228825926084,187.3603046082724,-41.71085739135742,510.2605217578412,233.89137450960752,-11.445554733276367,511.043977105694,188.48745018421755,-21.8992977142334,494.82700516824764,183.62279984269162,-34.55747985839844,479.697034446908,191.84726393752186,-43.41223907470703,541.7323291170084,245.0231843709764,-16.812318801879883,544.4549329928593,208.49991739216824,-26.357973098754883,531.6149767331841,197.65160279602478,-35.84507751464844,515.9031834948545,198.04151288797425,-43.50974655151367,455.0,463.0,463.0,457.0,457.0,461.0,462.0,456.0,454.0,459.0,463.0,459.0,454.0,453.0,460.0,463.0,456.0,454.0,463.0,459.0,455.0,454.0,454.0,461.0,462.0,453.0,455.0,459.0,463.0,457.0,453.0,454.0,460.0,461.0,454.0,453.0,454.0,461.0,460.0,455.0,453.0,459.0,457.0,453.0,452.0,457.0,462.0,459.0,454.0,453.0,453.0,459.0,462.0,453.0,458.0,454.0,459.0,462.0,453.0,453.0,458.0,462.0,458.0,454.0,453.0,459.0,462.0,458.0,453.0,454.0,460.0,462.0,457.0,453.0,454.0,460.0,462.0,455.0,453.0,458.0,462.0,453.0,452.0,462.0,459.0,453.0,452.0,457.0,458.0,453.0,453.0,461.0,457.0,453.0,452.0,458.0,460.0,454.0,451.0,451.0
22,506.55599301087284,345.5145032216826,4.775822162628174e-06,450.5985808014728,347.5065832307112,-5.750731945037842,407.6157014988764,328.5709673978986,-8.076505661010742,374.2871186768658,312.7827681349446,-10.848283767700195,347.5831420607776,307.56908623130795,-13.750588417053223,436.78799275595264,239.0545935578718,-0.2012014389038086,418.229487037355,199.89052565150155,-0.319344162940979,407.47277589643943,172.04501264309545,-1.426108956336975,400.857052346946,150.5308613841146,-3.1600615978240967,471.7616428135308,223.7975786022426,-1.5219296216964722,466.167672320585,173.73110111019153,-0.6710366010665894,463.62898265742405,137.1522101777707,-1.7423427104949951,464.2488169570568,111.160002544612,-2.497453212738037,505.65835567860614,225.8490221907933,-4.199457168579102,513.0957216624544,179.0806071185707,-4.318629264831543,519.2706543027675,142.86109919905823,-4.757168769836426,525.4578209934913,114.75843914061296,-5.153312683105469,537.6304797685763,243.33953297920243,-8.033483505249023,562.4986336627742,211.0003709564132,-9.159672737121582,580.4935375429382,186.57457470618857,-9.36447811126709,596.8122554191563,160.5594414163764,-8.971643447875977,441.0,443.0,449.0,444.0,439.0,438.0,441.0,446.0,439.0,436.0,438.0,444.0,442.0,438.0,435.0,434.0,436.0,443.0,440.0,435.0,433.0,437.0,442.0,439.0,434.0,434.0,440.0,436.0,433.0,432.0,438.0,441.0,434.0,432.0,437.0,442.0,437.0,433.0,436.0,443.0,436.0,434.0,435.0,442.0,443.0,439.0,436.0,435.0,441.0,438.0,436.0,437.0,443.0,444.0,437.0,437.0,444.0,446.0,444.0,438.0,437.0,444.0,447.0,440.0,438.0,441.0,447.0,446.0,442.0,439.0,440.0,445.0,448.0,442.0,440.0,440.0,443.0,449.0,448.0,450.0,449.0,444.0,443.0,443.0,450.0,444.0,450.0,454.0,447.0,445.0,448.0,454.0,451.0,447.0,446.0,448.0,452.0,456.0,451.0,448.0
